,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object1.heading,point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object1.velocity[0],point.objects.object1.velocity[1],point.params.ADV_SPEED,point.params.EGO_BRAKE,point.params.EGO_SPEED,point.params.SAFETY_DIST,point.params.weather,rho,rho_0
0,0.457862410397472,0.4490761996541906,0.44859788515085397,-1.5683622814398157,-166.36656334012838,-6.454281819468003,0.0,0.0,0.2564724424390964,0.3483053036569166,0.7037322818792386,1.5732303721499772,-100.12439203805042,0.706975684390234,-0.0,0.0,7.662672136492978,0.6854035972135342,7.738984122495143,11.064316704144833,12.0,1.332651123553742,0.36045277360667144
1,0.17748002365255322,0.16340547197415622,0.16340547197415622,3.134723966690573,-131.33792920363766,123.79129299905522,-0.0,0.0,0.8959244144724192,0.8959244144724192,0.8959244144724192,-0.006868686899219378,-124.7627908563652,61.91336726088648,0.0,0.0,7.954577113067381,0.9357097371965178,8.371024720053276,17.85854959424321,7.0,1.3377530714703083,0.36181299714506554
2,0.19125724996639626,0.14128494528977953,0.14128494528977953,-1.5719404081475357,-6.2483582836209735,-95.05953761442498,0.0,-0.0,0.629271657279577,0.4914801893864724,0.47152798441234733,1.5780601725742667,55.165535821968554,-88.4596225979199,-0.0,0.0,7.923279109575708,0.6541275260726043,9.909461222838488,11.924395460276079,13.0,1.3371046340346853,0.3616460605024154
3,0.6490911959680183,0.6490911959680183,0.6490911959680183,-1.5683622814398157,-2.94167517463155,-6.056497443955849,0.0,0.0,0.8532917338750199,0.7291080446643601,0.7291080446643601,1.5664283502935326,51.68031270189171,1.7109517139684915,0.0,0.0,9.838841945503885,0.6270799995367163,8.26297959624561,13.311399741732941,2.0,1.3330591907125449,0.3605622834451718
4,1.0,1.0,1.0,1.5692900403428802,-150.06751097244944,95.11985210264734,0.0,0.0,0.898740917384339,0.8873668236285375,0.8817060644781565,-1.572302613246913,-216.92290067095618,88.22054760540291,0.0,-0.0,9.471156876626992,0.8992291060263191,8.15512785935974,11.868885564215002,11.0,1.3368375409934303,0.36158005886524336
