,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object1.blueprint,point.objects.object1.heading,point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object1.velocity[0],point.objects.object1.velocity[1],point.params.EGO_INIT_DIST,point.params.EGO_SPEED,point.params.SAFETY_DIST,point.params.weather,rho,rho_0
0,0.3028697421135518,0.24321768544959876,0.24321768544959876,-0.7296344804169436,2.625307860030423,-3.6510127248041018,0.0,0.0,13.0,0.8411618463830565,6.0246568647496055,-6.55620401700362,0.0,0.0,-29.428588744709987,7.163825153739109,14.519502419331488,2.0,0.16860831152644115,0.021971754219669785
1,0.5220221184041098,0.5017167086819317,0.3651661915164819,1.5703495331133555,226.59404642734802,-129.4708317676191,0.0,0.0,7.0,3.1411458599133555,203.08483559696737,-126.21032767567311,-0.0,0.0,-23.510665256450785,8.517772645362427,12.39109313442401,10.0,0.13975061604935002,0.04609966650436389
2,0.6934025741264649,0.6600802486766763,0.6487738248958945,2.980615528439084,-1.8417458614324,-7.175894257100841,-0.0,0.0,12.0,4.596045029203311,-5.210925361530581,-7.236139342766219,0.0,-0.0,-23.903300702183138,8.709046299606921,11.25869130648645,10.0,1.210118060090621,0.36536558505705585
3,0.674707937312205,0.6919539011469132,0.6676798432765095,3.141462092122681,-1.9858610925818434,-285.89903983844357,-0.0,0.0,5.0,4.712258418922681,-5.239641767768452,-314.85587946738076,0.0,-0.0,-28.95726420051111,8.917190994666127,14.588773576853244,2.0,1.3368599856424246,0.36159414919318544
4,0.8096514835860111,0.5211278453408694,0.5211278453408694,-0.00038520800296537594,1.6344657002617684,-31.132695395414576,0.0,0.0,2.0,1.5106594558465039,5.230867990160524,-8.334907934576744,0.0,0.0,-23.003511518440046,8.639938832417934,13.192879735136874,5.0,0.1559030636507593,0.01175339243127556
