,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object1.heading,point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object1.velocity[0],point.objects.object1.velocity[1],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],point.params.EGO_BRAKE,point.params.EGO_INIT_DIST,point.params.EGO_SPEED,point.params.weather,rho,rho_0
0,0.7651641991654674,0.7432430253839624,0.7432430253839624,1.5732303721499772,-94.11918971107764,0.7215926480869724,-0.0,0.0,0.5357100359297694,0.47705030941140186,0.4507734714332726,1.5732303721499772,-107.27524357648657,0.6895701530447488,-0.0,0.0,0.44858016440328835,0.4460791107021044,0.44312041847990974,1.5732303721499772,-94.54593830921871,4.220564288627519,-0.0,0.0,0.9025535853666782,10.906092837530828,9.135475825628745,6.0,4.263256414560601e-14,1.6105671483830157e-14
1,0.9958592024789008,0.9957571856111622,0.9957571856111622,3.134723966690573,-127.88155535752394,117.42791790609274,-0.0,0.0,0.22958166582805117,0.6068903626018766,0.4590608425476488,3.134723966690573,-127.98356662729705,102.5765107876254,-0.0,0.0,0.2661459393058686,0.2661459393058686,0.2661459393058686,3.134723966690573,-131.35666305956067,121.06390687955593,-0.0,0.0,0.7865079894478496,12.60175746158088,8.99646223879741,13.0,7.105427357601002e-14,3.2684965844964606e-14
2,0.5832181851546662,0.49492841796237746,0.49443612175729446,-0.00017509004105331627,31.602372942324433,-33.00855202638578,0.0,0.0,0.35045847136132124,0.35045847136132124,0.35045847136132124,-0.00017509004105331627,31.605102358955957,-17.419906394615765,0.0,0.0,0.6167880959451462,0.6276127530087147,0.3446557629526804,-0.0003995223604920106,35.10022761599989,-29.62750807256076,0.0,0.0,0.5895995983653048,13.338645870716848,7.838118408530474,3.0,2.07157025572446e-14,6.6253635758228665e-15
3,1.0,1.0,1.0,-1.5683622814398157,-220.74469014030973,-3.086630539779633,0.0,0.0,0.961120620899939,0.961120620899939,0.961120620899939,-1.5683622814398157,-204.80586438194265,-3.0478346383605732,0.0,0.0,0.46820856572075276,0.417894482362481,0.4007502969353649,-1.5683622814398157,-218.08212787057772,-6.580160097690664,0.0,0.0,0.717543114401825,13.688872973882193,8.313316791779382,9.0,2.8508313657667433e-14,7.133860111110689e-15
4,0.3068347492297895,0.29195228359743874,0.5270399297915146,3.131074427114103,28.07127654857737,29.86410802657649,-0.0,0.0,0.193978912937667,0.6467460085486447,0.5692873264123859,3.131074427114103,27.92682507479558,16.131170535755423,-0.0,0.0,0.07261197554478366,0.06682500229143148,0.06467533906824996,3.114852975306488,24.74152797193623,30.267332660672263,-0.0,0.0,0.8618293714680465,11.483697184483006,9.552059192534017,8.0,1.0658141036401503e-14,3.714369041317855e-15
