,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object1.heading,point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object1.velocity[0],point.objects.object1.velocity[1],point.params.ADV_DIST,point.params.ADV_SPEED,point.params.EGO_SPEED,point.params.weather,rho,rho_0
0,0.029639175725371815,0.0274330907519307,0.0274330907519307,-2.8552128320019117,231.7474375416661,162.58567136666778,0.0,-0.0,0.8140810198940656,0.8140810198940656,0.8140810198940656,-3.016558320662476,234.6517244558292,149.54616066016501,0.0,-0.0,13.374742061411608,2.217612722507279,9.83525442302416,5.0,0.09339108939226069,0.028676951889820074
1,0.07275665875167925,0.07275665875167925,0.07275665875167925,0.4186418721226548,240.5884331108668,178.96081604407854,0.0,0.0,0.16180017439705627,0.16180017439705627,0.16180017439705627,0.6258799922838043,235.16524686116227,189.4717763970108,0.0,0.0,11.846574133893855,3.840968619338461,7.771136531724418,8.0,0.8089052112293171,0.20811491424326373
2,0.30639982573913965,0.5608362864838684,0.2660812052830389,1.573291517862888,99.91775678442352,-193.28173771264073,-0.0,0.0,1.0,1.0,1.0,1.573291517862888,76.06344542250199,-193.34125890080995,-0.0,0.0,23.85438562032857,3.2902791756165106,7.990388679861962,11.0,0.08452990473921992,0.03507221762060557
3,0.8393536486984708,0.7277960190985435,0.5194286691415871,0.06905998002474467,248.84003979819758,145.29080356838602,0.0,0.0,1.0,1.0,1.0,0.2841872982388467,245.59920764878228,166.77292236949074,0.0,0.0,21.766106838844905,2.4087060443656836,7.7400266421282,12.0,0.0342617588829157,0.010430470243249978
4,0.24783106290666695,0.24783106290666695,0.24783106290666695,1.573291517862888,84.51828387598194,-193.32016241963748,-0.0,0.0,0.8713969360659187,0.8713969360659187,0.8713969360659187,1.573291517862888,68.33455522268339,-193.36054399862502,-0.0,0.0,16.183779033202264,2.7448660082899043,9.268137906774978,0.0,1.0,
