,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object1.blueprint,point.objects.object1.heading,point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object1.velocity[0],point.objects.object1.velocity[1],point.params.EGO_INIT_DIST,point.params.EGO_SPEED,point.params.SAFETY_DIST,point.params.weather,rho,rho_0,rho_1,rho_2
0,1.0,1.0,1.0,3.1412074529952756,-2.036290869885686,-26.291028481828878,-0.0,0.0,1.0,4.712003779795276,-5.296146701014354,-51.87663158001458,0.0,-0.0,-25.586856898369383,9.413001485359896,10.403193014164104,6.0,1.1793889366945214,0.41493582450705824,1.1793889366945214,0.41493582450705824
1,0.8561945434630573,0.8120470009756191,0.8120470009756191,1.570715067335482,206.25083706451372,-195.14940767119728,0.0,0.0,6.0,3.141511394135482,176.72619828746286,-191.89700850427553,-0.0,0.0,-29.524902967771652,8.673030791501276,12.201609695263715,1.0,1.0,,,
2,0.6984465491318892,0.6014756169900448,0.569459587903349,0.0005222897585768216,2.0076091099672126,-217.28587894456282,0.0,0.0,5.0,1.5713186165585769,5.2423242915149615,-188.02001628952618,-0.0,0.0,-29.26416920483485,8.455819378953404,10.483626744379603,6.0,1.9991612521441307,0.5448295112015141,1.9991612521441307,0.5448295112015141
3,0.988862574108528,0.988862574108528,0.988862574108528,-0.00038520800296537594,1.961399910071368,-32.28621987991919,0.0,0.0,1.0,1.5704111187970344,5.220234596293637,-9.352000986960556,0.0,0.0,-22.935472520579687,7.671422362803989,13.901759949788616,7.0,0.37620757394830484,0.2768654094892046,0.37620757394830484,0.2768654094892046
4,0.143703487614233,0.143703487614233,0.143703487614233,1.5703495331133555,233.06174155249175,-129.4737214931274,0.0,0.0,12.0,3.1411458599133555,210.78998062753828,-126.2137702860172,-0.0,0.0,-22.27321522751088,7.8962379965406475,10.835690928234401,1.0,2.579796960582602,0.38405265017627316,2.579796960582602,0.38405265017627316
