,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object1.heading,point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object1.velocity[0],point.objects.object1.velocity[1],point.objects.object2.color[0],point.objects.object2.color[1],point.objects.object2.color[2],point.objects.object2.heading,point.objects.object2.position[0],point.objects.object2.position[1],point.objects.object2.velocity[0],point.objects.object2.velocity[1],point.params.ADV_DIST,point.params.ADV_END_SPEED,point.params.ADV_INIT_SPEED,point.params.EGO_BRAKE,point.params.EGO_SPEED,point.params.weather,rho,rho_0
0,0.7511299962280041,0.7585959206542565,0.7258375396739825,-0.02431607650989287,247.73970666357178,87.07387579631221,0.0,0.0,1.0,0.9999999999999999,1.0,-0.02431607650989287,248.07284716343662,100.77159706745606,0.0,0.0,0.8165851291513935,0.44791257736213197,0.44791257736213197,-0.02431607650989287,248.31598396690245,110.76864085523657,0.0,0.0,13.701771805667965,17.611548677743098,2.8295027782649473,0.7482292521697891,9.97494661903901,9.0,1.478356783109963,0.3994430434389808
1,0.7728905956101051,0.7728905956101051,0.7728905956101051,0.06905998002474467,248.80173316575068,145.84460788021647,0.0,0.0,0.18432106761820227,0.35742610804265135,0.19259743119756703,0.17662363913177748,247.5985146554846,156.7994047121567,0.0,0.0,0.9077125661079102,0.9077125661079102,0.9077125661079102,0.2841872982388467,245.67114892070828,166.59593950379366,0.0,0.0,11.025658844408548,14.84391954005109,2.1500240014204235,0.7781081905437371,7.04582691848927,0.0,0.11759739725603904,0.04293064953239544
2,0.25253234514246176,0.25253234514246176,0.25253234514246176,-1.5683011357269052,100.23636352918447,-207.28098630824945,0.0,0.0,0.9178133729520733,0.9102804202458029,0.9102804202458029,-1.5683011357269052,114.00696734191877,-207.24662594930612,0.0,0.0,0.8610209090821285,0.8574702406322807,0.8570301860422088,-1.5683011357269052,124.00693621204258,-207.22167406451788,0.0,0.0,13.770646680586896,16.68224981490404,2.144573632442433,0.8990176465552762,8.192777468448606,0.0,0.7341212926492481,0.2329055653191009
3,0.4539960203105189,0.6826558195042418,0.725577063510563,-1.4070605644500587,171.1880865474914,-205.81979830523443,0.0,0.0,0.7809888525328865,0.6169577223690044,0.35301417224185805,-1.2892887919621705,184.07174404233987,-203.10201387112608,0.0,0.0,0.6465504218214411,0.6465504218214411,0.6465504218214411,-1.2009599625962535,193.66303712023176,-200.31285328537476,0.0,0.0,13.174330276320593,14.577040398809123,3.9966936035450233,0.8354281815382001,7.186224370029094,10.0,0.1460970874651556,0.05077636649354044
4,0.9486006980735803,0.9486006980735803,0.9486006980735803,-1.5683011357269052,100.8166134982688,-207.27953847070467,0.0,0.0,0.7909424305142692,0.7856215252755487,0.6998003674669975,-1.5683011357269052,115.19994122179372,-207.24364924535905,0.0,0.0,0.4565444600108859,0.42817595060588876,0.41646452831887315,-1.5683011357269052,125.19991009191754,-207.21869736057087,0.0,0.0,14.383372498785409,19.013534615350135,2.290958390644324,0.9528518638617529,7.477309790971905,13.0,0.34990209280939005,0.09559840441897828
