,point.objects.object0.color[0],point.objects.object0.color[1],point.objects.object0.color[2],point.objects.object0.heading,point.objects.object0.position[0],point.objects.object0.position[1],point.objects.object0.velocity[0],point.objects.object0.velocity[1],point.objects.object1.color[0],point.objects.object1.color[1],point.objects.object1.color[2],point.objects.object1.heading,point.objects.object1.position[0],point.objects.object1.position[1],point.objects.object1.velocity[0],point.objects.object1.velocity[1],point.params.ADV_SPEED,point.params.EGO_BRAKE,point.params.EGO_SPEED,point.params.SAFETY_DIST,point.params.weather,rho,rho_0,rho_1,rho_2
0,0.5456684610324287,0.46079063656209085,0.46079063656209085,-3.1326672289943653,-127.30198347649363,-103.30993808182528,0.0,-0.0,0.9032848634470424,0.9036646903710975,0.884871151435722,1.5660891539528028,-100.74191223065236,-147.73909952352508,0.0,0.0,8.655597437626758,0.9005786213651785,9.8588049972957,13.316806754255104,2.0,1.9111650752664242,0.5160594800326653,1.9111650752664242,0.5160594800326653
1,0.7693065822625874,0.7763672524405989,0.5002526669224496,1.5732303721499772,-222.1806747149101,0.40988456976892795,-0.0,0.0,0.28239332136956935,0.27087534343768127,0.26464128444366103,0.010188562937854861,-269.0150988159063,-17.17678091106961,0.0,0.0,7.818263492417438,0.9824876773153938,7.827441858817492,16.060357843139847,3.0,1.9721669296994424,0.5332279078019724,1.9721669296994424,0.5332279078019724
2,0.30602265475524243,0.2741892851776225,0.2620411582684557,1.5732303721499772,-218.59548772944257,0.41861109473166375,-0.0,0.0,0.9999999999999999,1.0,1.0,0.01018857591840061,-265.5074134309406,-17.91324172813009,0.0,0.0,7.788925869346333,0.6786714887689163,9.900063417521206,16.07043877262779,4.0,1.9555130183246723,0.5257086618037189,1.9555130183246723,0.5257086618037189
3,0.7392696621798551,0.7360905393235442,0.7355462483565851,1.5732303721499772,-233.36642522423034,0.38265789192975586,-0.0,0.0,0.38125331392605755,0.7425453675120015,0.7446877116376346,3.132756084912865,-272.188411222846,13.217950882852712,-0.0,0.0,9.24548701071177,0.6989207409629339,9.912894520961018,14.53027762995609,8.0,1.8949673136898888,0.5130171274742549,1.8949673136898888,0.5130171274742549
4,0.2896627993243588,0.31191145363142275,0.6503411237737468,1.5732303721499772,-233.88683208995627,0.38139119551393574,-0.0,0.0,0.9413905731125963,0.9295529672647008,0.9295529672647008,0.01018857591840061,-265.5163426944788,-17.036872485369106,0.0,0.0,7.209420333849062,0.5681787546592075,7.4983205240862505,17.16456770696095,3.0,1.6023745268466982,0.4911917456771192,1.6023745268466982,0.4911917456771192
